# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
   0)   0.085 us    |          } /* _raw_spin_lock_irqsave */
   0)   0.133 us    |                  available_idle_cpu();
   0)   0.325 us    |                }
   0)   0.087 us    |                rcu_read_unlock_strict();
   0)   0.668 us    |              }
   0)               |              ttwu_queue() {
   0)   0.126 us    |                ttwu_queue_wakelist.part.0();
   0)   0.101 us    |                _raw_spin_lock();
   0)               |                update_rq_clock() {
   0)   0.119 us    |                  update_rq_clock_task();
   0)   0.303 us    |                }
   0)               |                ttwu_do_activate() {
   0)               |                  activate_task() {
   0)               |                    enqueue_task_fair() {
   0)               |                      enqueue_entity() {
   0)   0.087 us    |                        update_curr();
   0)   0.088 us    |                        __update_load_avg_se();
   0)   0.084 us    |                        __update_load_avg_cfs_rq();
   0)   0.087 us    |                        update_cfs_group();
   0)   0.087 us    |                        check_spread.isra.0();
   0)   1.010 us    |                      }
   0)   0.104 us    |                      hrtick_update();
   0)   1.391 us    |                    }
   0)   1.607 us    |                  }
   0)               |                  ttwu_do_wakeup() {
   0)               |                    check_preempt_curr() {
   0)               |                      resched_curr() {
   0)               |                        native_smp_send_reschedule() {
   0)               |                          x2apic_send_IPI() {
   0)   7.365 us    |                            __x2apic_send_IPI_dest();
   0)   7.787 us    |                          }
   0)   7.971 us    |                        }
   0)   8.168 us    |                      }
   0)   8.355 us    |                    }
   0)   8.650 us    |                  }
   0) + 10.503 us   |                }
   0) + 11.601 us   |              }
   0)   0.111 us    |              _raw_spin_unlock_irqrestore();
   0)   0.085 us    |              ttwu_stat();
   0) + 13.157 us   |            }
   0) + 13.358 us   |          }
   0)               |          wait_for_completion_killable() {
   0)               |            wait_for_common() {
   0)   0.088 us    |              _raw_spin_lock_irq();
   0)   0.090 us    |              __prepare_to_swait();
   0)               |              schedule_timeout() {
   0)               |                schedule() {
   0)               |                  rcu_note_context_switch() {
   0)   0.087 us    |                    rcu_qs();
   0)   0.258 us    |                  }
   0)   0.098 us    |                  _raw_spin_lock();
   0)               |                  update_rq_clock() {
   0)               |                    update_rq_clock_task() {
   0)   0.114 us    |                      update_irq_load_avg();
   0)   0.330 us    |                    }
   0)   0.497 us    |                  }
   0)               |                  deactivate_task() {
   0)               |                    dequeue_task_fair() {
   0)               |                      dequeue_entity() {
   0)               |                        update_curr() {
   0)   0.083 us    |                          update_min_vruntime();
   0)               |                          cpuacct_charge() {
   0)   0.168 us    |                            rcu_read_unlock_strict();
   0)   0.326 us    |                          }
   0)   0.108 us    |                          rcu_read_unlock_strict();
   0)   0.899 us    |                        }
   0)   0.090 us    |                        __update_load_avg_se();
   0)   0.089 us    |                        __update_load_avg_cfs_rq();
   0)   0.086 us    |                        clear_buddies();
   0)   0.104 us    |                        update_cfs_group();
   0)   0.085 us    |                        update_min_vruntime();
   0)   1.992 us    |                      }
   0)   0.083 us    |                      hrtick_update();
   0)   2.365 us    |                    }
   0)   2.558 us    |                  }
   0)               |                  pick_next_task_fair() {
   0)               |                    newidle_balance() {
   0)   0.089 us    |                      __msecs_to_jiffies();
   0)   0.085 us    |                      rcu_read_unlock_strict();
   0)   0.083 us    |                      nohz_newidle_balance();
   0)   0.622 us    |                    }
   0)   0.088 us    |                    try_steal();
   0)   0.084 us    |                    __unthrottle_qos_cfs_rqs();
   0)   1.169 us    |                  }
   0)               |                  put_prev_task_fair() {
   0)               |                    put_prev_entity() {
   0)   0.084 us    |                      check_cfs_rq_runtime();
   0)   0.089 us    |                      check_spread.isra.0();
   0)   0.437 us    |                    }
   0)   0.601 us    |                  }
   0)   0.103 us    |                  pick_next_task_idle();
   0)   0.187 us    |                  __traceiter_sched_switch();
   0)   0.084 us    |                  enter_lazy_tlb();
   0)   0.408 us    |                  finish_task_switch();
   0) + 75.757 us   |                }
   0) + 75.997 us   |              }
   0)   0.114 us    |              _raw_spin_lock_irq();
   0)   0.089 us    |              __finish_swait();
   0) + 76.963 us   |            }
   0) + 77.143 us   |          }
   0)               |          __set_task_comm() {
   0)   0.136 us    |            _raw_spin_lock();
   0)   0.432 us    |          }
   0)               |          sched_setscheduler_nocheck() {
   0)               |            __sched_setscheduler() {
   0)   0.137 us    |              cpuset_read_lock();
   0)               |              task_rq_lock() {
   0)   0.085 us    |                _raw_spin_lock_irqsave();
   0)   0.117 us    |                _raw_spin_lock();
   0)   0.493 us    |              }
   0)               |              update_rq_clock() {
   0)   0.130 us    |                update_rq_clock_task();
   0)   0.318 us    |              }
   0)   0.106 us    |              _raw_spin_unlock_irqrestore();
   0)   0.086 us    |              cpuset_read_unlock();
   0)   1.774 us    |            }
   0)   1.969 us    |          }
   0)   0.086 us    |          housekeeping_cpumask();
   0)               |          set_cpus_allowed_ptr() {
   0)               |            __set_cpus_allowed_ptr() {
   0)               |              task_rq_lock() {
   0)   0.085 us    |                _raw_spin_lock_irqsave();
   0)   0.083 us    |                _raw_spin_lock();
   0)   0.423 us    |              }
   0)               |              update_rq_clock() {
   0)   0.087 us    |                update_rq_clock_task();
   0)   0.257 us    |              }
   0)   0.089 us    |              _raw_spin_unlock_irqrestore();
   0)   1.135 us    |            }
   0)   1.293 us    |          }
   0)   0.193 us    |          kfree();
   0) + 96.235 us   |        }
   0) + 96.423 us   |      }
   0)               |      wake_up_process() {
   0)               |        try_to_wake_up() {
   0)   0.083 us    |          _raw_spin_lock_irqsave();
   0)               |          select_task_rq_fair() {
   0)               |            select_idle_sibling() {
   0)   0.107 us    |              available_idle_cpu();
   0)   0.280 us    |            }
   0)   0.084 us    |            rcu_read_unlock_strict();
   0)   0.670 us    |          }
   0)               |          ttwu_queue() {
   0)               |            ttwu_queue_wakelist.part.0() {
   0)               |              __smp_call_single_queue() {
   0)               |                send_call_function_single_ipi() {
   0)               |                  native_send_call_func_single_ipi() {
   0)               |                    x2apic_send_IPI() {
   0)   8.199 us    |                      __x2apic_send_IPI_dest();
   0)   8.649 us    |                    }
   0)   8.842 us    |                  }
   0)   9.030 us    |                }
   0)   9.256 us    |              }
   0)   9.476 us    |            }
   0)   9.665 us    |          }
   0)   0.140 us    |          _raw_spin_unlock_irqrestore();
   0)   0.096 us    |          ttwu_stat();
   0) + 11.227 us   |        }
   0) + 11.392 us   |      }
   0)               |      __cond_resched() {
   0)   0.114 us    |        rcu_all_qs();
   0)   0.313 us    |      }
   0)               |      down() {
   0)   0.085 us    |        _raw_spin_lock_irqsave();
   0)   0.088 us    |        _raw_spin_unlock_irqrestore();
   0)   0.427 us    |      }
   0)               |      kthread_create_on_node() {
   0)               |        __kthread_create_on_node() {
   0)               |          kmem_cache_alloc_trace() {
   0)   0.084 us    |            should_failslab();
   0)   0.338 us    |          }
   0)   0.120 us    |          _raw_spin_lock();
   0)               |          wake_up_process() {
   0)               |            try_to_wake_up() {
   0)   0.122 us    |              _raw_spin_lock_irqsave();
   0)               |              select_task_rq_fair() {
   0)               |                select_idle_sibling() {
   0)   0.124 us    |                  available_idle_cpu();
   0)   0.303 us    |                }
   0)   0.085 us    |                rcu_read_unlock_strict();
   0)   0.701 us    |              }
   0)               |              ttwu_queue() {
   0)   0.128 us    |                ttwu_queue_wakelist.part.0();
   0)   0.083 us    |                _raw_spin_lock();
   0)               |                update_rq_clock() {
   0)   0.122 us    |                  update_rq_clock_task();
   0)   0.321 us    |                }
   0)               |                ttwu_do_activate() {
   0)               |                  activate_task() {
   0)               |                    enqueue_task_fair() {
   0)               |                      enqueue_entity() {
   0)   0.085 us    |                        update_curr();
   0)   0.086 us    |                        __update_load_avg_se();
   0)   0.087 us    |                        __update_load_avg_cfs_rq();
   0)   0.087 us    |                        update_cfs_group();
   0)   0.085 us    |                        check_spread.isra.0();
   0)   1.017 us    |                      }
   0)   0.089 us    |                      hrtick_update();
   0)   1.364 us    |                    }
   0)   1.587 us    |                  }
   0)               |                  ttwu_do_wakeup() {
   0)               |                    check_preempt_curr() {
   0)               |                      resched_curr() {
   0)               |                        native_smp_send_reschedule() {
   0)               |                          x2apic_send_IPI() {
   0)   7.318 us    |                            __x2apic_send_IPI_dest();
   0)   7.751 us    |                          }
   0)   7.943 us    |                        }
   0)   8.144 us    |                      }
   0)   8.336 us    |                    }
   0)   8.619 us    |                  }
   0) + 10.446 us   |                }
   0) + 11.400 us   |              }
   0)   0.127 us    |              _raw_spin_unlock_irqrestore();
   0)   0.096 us    |              ttwu_stat();
   0) + 13.349 us   |            }
   0) + 13.532 us   |          }
   0)               |          wait_for_completion_killable() {
   0)               |            wait_for_common() {
   0)   0.098 us    |              _raw_spin_lock_irq();
   0)   0.104 us    |              __prepare_to_swait();
   0)               |              schedule_timeout() {
   0)               |                schedule() {
   0)               |                  rcu_note_context_switch() {
   0)   0.086 us    |                    rcu_qs();
   0)   0.252 us    |                  }
   0)   0.095 us    |                  _raw_spin_lock();
   0)               |                  update_rq_clock() {
   0)               |                    update_rq_clock_task() {
   0)   0.095 us    |                      update_irq_load_avg();
   0)   0.319 us    |                    }
   0)   0.480 us    |                  }
   0)               |                  deactivate_task() {
   0)               |                    dequeue_task_fair() {
   0)               |                      dequeue_entity() {
   0)               |                        update_curr() {
   0)   0.088 us    |                          update_min_vruntime();
   0)               |                          cpuacct_charge() {
   0)   0.170 us    |                            rcu_read_unlock_strict();
   0)   0.332 us    |                          }
   0)   0.105 us    |                          rcu_read_unlock_strict();
   0)   0.912 us    |                        }
   0)   0.090 us    |                        __update_load_avg_se();
   0)   0.087 us    |                        __update_load_avg_cfs_rq();
   0)   0.100 us    |                        clear_buddies();
   0)   0.090 us    |                        update_cfs_group();
   0)   0.086 us    |                        update_min_vruntime();
   0)   1.999 us    |                      }
   0)   0.084 us    |                      hrtick_update();
   0)   2.365 us    |                    }
   0)   2.558 us    |                  }
   0)               |                  pick_next_task_fair() {
   0)               |                    newidle_balance() {
   0)   0.084 us    |                      __msecs_to_jiffies();
   0)   0.085 us    |                      rcu_read_unlock_strict();
   0)   0.086 us    |                      nohz_newidle_balance();
   0)   0.647 us    |                    }
   0)   0.214 us    |                    try_steal();
   0)   0.087 us    |                    __unthrottle_qos_cfs_rqs();
   0)   1.331 us    |                  }
   0)               |                  put_prev_task_fair() {
   0)               |                    put_prev_entity() {
   0)   0.083 us    |                      check_cfs_rq_runtime();
   0)   0.088 us    |                      check_spread.isra.0();
   0)   0.434 us    |                    }
   0)   0.596 us    |                  }
   0)   0.086 us    |                  pick_next_task_idle();
   0)   0.201 us    |                  __traceiter_sched_switch();
   0)   0.088 us    |                  enter_lazy_tlb();
   0)   0.433 us    |                  finish_task_switch();
   0) + 69.303 us   |                }
   0) + 69.547 us   |              }
   0)   0.130 us    |              _raw_spin_lock_irq();
   0)   0.090 us    |              __finish_swait();
   0) + 70.526 us   |            }
   0) + 70.709 us   |          }
   0)               |          __set_task_comm() {
   0)   0.125 us    |            _raw_spin_lock();
   0)   0.401 us    |          }
   0)               |          sched_setscheduler_nocheck() {
   0)               |            __sched_setscheduler() {
   0)   0.127 us    |              cpuset_read_lock();
   0)               |              task_rq_lock() {
   0)   0.092 us    |                _raw_spin_lock_irqsave();
   0)   0.113 us    |                _raw_spin_lock();
   0)   0.485 us    |              }
   0)               |              update_rq_clock() {
   0)   0.145 us    |                update_rq_clock_task();
   0)   0.317 us    |              }
   0)   0.107 us    |              _raw_spin_unlock_irqrestore();
   0)   0.085 us    |              cpuset_read_unlock();
   0)   1.747 us    |            }
   0)   1.943 us    |          }
   0)   0.084 us    |          housekeeping_cpumask();
   0)               |          set_cpus_allowed_ptr() {
   0)               |            __set_cpus_allowed_ptr() {
   0)               |              task_rq_lock() {
   0)   0.084 us    |                _raw_spin_lock_irqsave();
   0)   0.085 us    |                _raw_spin_lock();
   0)   0.425 us    |              }
   0)               |              update_rq_clock() {
   0)   0.086 us    |                update_rq_clock_task();
   0)   0.263 us    |              }
   0)   0.100 us    |              _raw_spin_unlock_irqrestore();
   0)   1.140 us    |            }
   0)   1.302 us    |          }
   0)   0.222 us    |          kfree();
   0) + 89.965 us   |        }
   0) + 90.157 us   |      }
   0)               |      wake_up_process() {
   0)               |        try_to_wake_up() {
   0)   0.099 us    |          _raw_spin_lock_irqsave();
   0)               |          select_task_rq_fair() {
   0)               |            select_idle_sibling() {
   0)   0.092 us    |              available_idle_cpu();
   0)   0.266 us    |            }
   0)   0.083 us    |            rcu_read_unlock_strict();
   0)   0.668 us    |          }
   0)               |          ttwu_queue() {
   0)               |            ttwu_queue_wakelist.part.0() {
   0)               |              __smp_call_single_queue() {
   0)               |                send_call_function_single_ipi() {
   0)               |                  native_send_call_func_single_ipi() {
   0)               |                    x2apic_send_IPI() {
   0)   8.215 us    |                      __x2apic_send_IPI_dest();
   0)   8.722 us    |                    }
   0)   8.917 us    |                  }
   0)   9.110 us    |                }
   0)   9.314 us    |              }
   0)   9.561 us    |            }
   0)   9.762 us    |          }
   0)   0.158 us    |          _raw_spin_unlock_irqrestore();
   0)   0.097 us    |          ttwu_stat();
   0) + 11.451 us   |        }
   0) + 11.626 us   |      }
   0)               |      __cond_resched() {
   0)   0.112 us    |        rcu_all_qs();
   0)   0.301 us    |      }
   0)               |      down() {
   0)   0.092 us    |        _raw_spin_lock_irqsave();
   0)   0.098 us    |        _raw_spin_unlock_irqrestore();
   0)   0.742 us    |      }
   0)               |      kthread_create_on_node() {
   0)               |        __kthread_create_on_node() {
   0)               |          kmem_cache_alloc_trace() {
   0)   0.088 us    |            should_failslab();
   0)   0.341 us    |          }
   0)   0.135 us    |          _raw_spin_lock();
   0)               |          wake_up_process() {
   0)               |            try_to_wake_up() {
   0)   0.145 us    |              _raw_spin_lock_irqsave();
   0)               |              select_task_rq_fair() {
   0)               |                select_idle_sibling() {
   0)   0.127 us    |                  available_idle_cpu();
   0)   0.301 us    |                }
   0)   0.084 us    |                rcu_read_unlock_strict();
   0)   0.689 us    |              }
   0)               |              ttwu_queue() {
   0)   0.126 us    |                ttwu_queue_wakelist.part.0();
   0)   0.102 us    |                _raw_spin_lock();
   0)               |                update_rq_clock() {
   0)               |                  update_rq_clock_task() {
   0)   0.120 us    |                    update_irq_load_avg();
   0)   0.362 us    |                  }
   0)   0.548 us    |                }
   0)               |                ttwu_do_activate() {
   0)               |                  activate_task() {
   0)               |                    enqueue_task_fair() {
   0)               |                      enqueue_entity() {
   0)   0.089 us    |                        update_curr();
   0)   0.106 us    |                        __update_load_avg_se();
   0)   0.083 us    |                        __update_load_avg_cfs_rq();
   0)   0.084 us    |                        update_cfs_group();
   0)   0.092 us    |                        check_spread.isra.0();
   0)   1.100 us    |                      }
   0)   0.085 us    |                      hrtick_update();
   0)   1.498 us    |                    }
   0)   1.711 us    |                  }
   0)               |                  ttwu_do_wakeup() {
   0)               |                    check_preempt_curr() {
   0)               |                      resched_curr() {
   0)               |                        native_smp_send_reschedule() {
   0)               |                          x2apic_send_IPI() {
   0)   8.037 us    |                            __x2apic_send_IPI_dest();
   0)   8.451 us    |                          }
   0)   8.644 us    |                        }
   0)   8.839 us    |                      }
   0)   9.030 us    |                    }
   0)   9.381 us    |                  }
   0) + 11.356 us   |                }
   0) + 12.552 us   |              }
   0)   0.112 us    |              _raw_spin_unlock_irqrestore();
   0)   0.090 us    |              ttwu_stat();
   0) + 14.187 us   |            }
   0) + 14.345 us   |          }
   0)               |          wait_for_completion_killable() {
   0)               |            wait_for_common() {
   0)   0.087 us    |              _raw_spin_lock_irq();
   0)   0.100 us    |              __prepare_to_swait();
   0)               |              schedule_timeout() {
   0)               |                schedule() {
   0)               |                  rcu_note_context_switch() {
   0)   0.086 us    |                    rcu_qs();
   0)   0.255 us    |                  }
   0)   0.099 us    |                  _raw_spin_lock();
   0)               |                  update_rq_clock() {
   0)               |                    update_rq_clock_task() {
   0)   0.092 us    |                      update_irq_load_avg();
   0)   0.296 us    |                    }
   0)   0.462 us    |                  }
   0)               |                  deactivate_task() {
   0)               |                    dequeue_task_fair() {
   0)               |                      dequeue_entity() {
   0)               |                        update_curr() {
   0)   0.084 us    |                          update_min_vruntime();
   0)               |                          cpuacct_charge() {
   0)   0.183 us    |                            rcu_read_unlock_strict();
   0)   0.349 us    |                          }
   0)   0.113 us    |                          rcu_read_unlock_strict();
   0)   0.927 us    |                        }
   0)   0.088 us    |                        __update_load_avg_se();
   0)   0.091 us    |                        __update_load_avg_cfs_rq();
   0)   0.085 us    |                        clear_buddies();
   0)   0.084 us    |                        update_cfs_group();
   0)   0.094 us    |                        update_min_vruntime();
   0)   2.170 us    |                      }
   0)   0.084 us    |                      hrtick_update();
   0)   2.541 us    |                    }
   0)   2.733 us    |                  }
   0)               |                  pick_next_task_fair() {
   0)               |                    newidle_balance() {
   0)   0.091 us    |                      __msecs_to_jiffies();
   0)   0.091 us    |                      rcu_read_unlock_strict();
   0)   0.084 us    |                      nohz_newidle_balance();
   0)   0.627 us    |                    }
   0)   0.093 us    |                    try_steal();
   0)   0.088 us    |                    __unthrottle_qos_cfs_rqs();
   0)   1.196 us    |                  }
   0)               |                  put_prev_task_fair() {
   0)               |                    put_prev_entity() {
   0)   0.086 us    |                      check_cfs_rq_runtime();
   0)   0.089 us    |                      check_spread.isra.0();
   0)   0.436 us    |                    }
   0)   0.601 us    |                  }
   0)   0.087 us    |                  pick_next_task_idle();
   0)   0.181 us    |                  __traceiter_sched_switch();
   0)   0.087 us    |                  enter_lazy_tlb();
   0)   0.320 us    |                  finish_task_switch();
   0) + 73.432 us   |                }
   0) + 73.673 us   |              }
   0)   0.108 us    |              _raw_spin_lock_irq();
   0)   0.097 us    |              __finish_swait();
   0) + 74.655 us   |            }
   0) + 74.839 us   |          }
   0)               |          __set_task_comm() {
   0)   0.128 us    |            _raw_spin_lock();
   0)   0.417 us    |          }
   0)               |          sched_setscheduler_nocheck() {
   0)               |            __sched_setscheduler() {
   0)   0.146 us    |              cpuset_read_lock();
   0)               |              task_rq_lock() {
   0)   0.087 us    |                _raw_spin_lock_irqsave();
   0)   0.120 us    |                _raw_spin_lock();
   0)   0.500 us    |              }
   0)               |              update_rq_clock() {
   0)   0.135 us    |                update_rq_clock_task();
   0)   0.323 us    |              }
   0)   0.104 us    |              _raw_spin_unlock_irqrestore();
   0)   0.086 us    |              cpuset_read_unlock();
   0)   1.805 us    |            }
   0)   1.991 us    |          }
   0)   0.103 us    |          housekeeping_cpumask();
   0)               |          set_cpus_allowed_ptr() {
   0)               |            __set_cpus_allowed_ptr() {
   0)               |              task_rq_lock() {
   0)   0.087 us    |                _raw_spin_lock_irqsave();
   0)   0.089 us    |                _raw_spin_lock();
   0)   0.441 us    |              }
   0)               |              update_rq_clock() {
   0)   0.090 us    |                update_rq_clock_task();
   0)   0.252 us    |              }
   0)   0.090 us    |              _raw_spin_unlock_irqrestore();
   0)   1.136 us    |            }
   0)   1.295 us    |          }
   0)   0.196 us    |          kfree();
   0) + 95.039 us   |        }
   0) + 95.229 us   |      }
   0)               |      wake_up_process() {
   0)               |        try_to_wake_up() {
   0)   0.088 us    |          _raw_spin_lock_irqsave();
   0)               |          select_task_rq_fair() {
   0)               |            select_idle_sibling() {
   0)   0.106 us    |              available_idle_cpu();
   0)   0.272 us    |            }
   0)   0.099 us    |            rcu_read_unlock_strict();
   0)   0.685 us    |          }
   0)               |          ttwu_queue() {
   0)               |            ttwu_queue_wakelist.part.0() {
   0)               |              __smp_call_single_queue() {
   0)               |                send_call_function_single_ipi() {
   0)               |                  native_send_call_func_single_ipi() {
   0)               |                    x2apic_send_IPI() {
   0)   8.110 us    |                      __x2apic_send_IPI_dest();
   0)   8.565 us    |                    }
   0)   9.186 us    |                  }
   0)   9.373 us    |                }
   0)   9.571 us    |              }
   0)   9.807 us    |            }
   0) + 10.004 us   |          }
   0)   0.160 us    |          _raw_spin_unlock_irqrestore();
   0)   0.100 us    |          ttwu_stat();
   0) + 11.673 us   |        }
   0) + 11.838 us   |      }
   0)               |      __cond_resched() {
   0)   0.115 us    |        rcu_all_qs();
   0)   0.321 us    |      }
   0)               |      down() {
   0)   0.112 us    |        _raw_spin_lock_irqsave();
   0)   0.100 us    |        _raw_spin_unlock_irqrestore();
   0)   0.475 us    |      }
   0)               |      kthread_create_on_node() {
   0)               |        __kthread_create_on_node() {
   0)               |          kmem_cache_alloc_trace() {
   0)   0.096 us    |            should_failslab();
   0)   0.337 us    |          }
   0)   0.140 us    |          _raw_spin_lock();
   0)               |          wake_up_process() {
   0)               |            try_to_wake_up() {
   0)   0.125 us    |              _raw_spin_lock_irqsave();
   0)               |              select_task_rq_fair() {
   0)               |                select_idle_sibling() {
   0)   0.157 us    |                  available_idle_cpu();
   0)   0.332 us    |                }
   0)   0.085 us    |                rcu_read_unlock_strict();
   0)   0.741 us    |              }
   0)               |              ttwu_queue() {
   0)   0.107 us    |                ttwu_queue_wakelist.part.0();
   0)   0.083 us    |                _raw_spin_lock();
   0)               |                update_rq_clock() {
   0)   0.116 us    |                  update_rq_clock_task();
   0)   0.302 us    |                }
   0)               |                ttwu_do_activate() {
   0)               |                  activate_task() {
   0)               |                    enqueue_task_fair() {
   0)               |                      enqueue_entity() {
   0)   0.087 us    |                        update_curr();
   0)   0.090 us    |                        __update_load_avg_se();
   0)   0.088 us    |                        __update_load_avg_cfs_rq();
   0)   0.084 us    |                        update_cfs_group();
   0)   0.086 us    |                        check_spread.isra.0();
   0)   1.102 us    |                      }
   0)   0.099 us    |                      hrtick_update();
   0)   1.510 us    |                    }
   0)   1.721 us    |                  }
   0)               |                  ttwu_do_wakeup() {
   0)               |                    check_preempt_curr() {
   0)               |                      resched_curr() {
   0)               |                        native_smp_send_reschedule() {
   0)               |                          x2apic_send_IPI() {
   0)   8.035 us    |                            __x2apic_send_IPI_dest();
   0)   8.481 us    |                          }
   0)   8.669 us    |                        }
   0)   8.872 us    |                      }
   0)   9.065 us    |                    }
   0)   9.362 us    |                  }
   0) + 11.334 us   |                }
   0) + 12.251 us   |              }
   0)   0.110 us    |              _raw_spin_unlock_irqrestore();
   0)   0.095 us    |              ttwu_stat();
   0) + 13.934 us   |            }
   0) + 14.117 us   |          }
   0)               |          wait_for_completion_killable() {
   0)               |            wait_for_common() {
   0)   0.089 us    |              _raw_spin_lock_irq();
   0)   0.097 us    |              __prepare_to_swait();
   0)               |              schedule_timeout() {
   0)               |                schedule() {
   0)               |                  rcu_note_context_switch() {
   0)   0.084 us    |                    rcu_qs();
   0)   0.251 us    |                  }
   0)   0.108 us    |                  _raw_spin_lock();
   0)               |                  update_rq_clock() {
   0)               |                    update_rq_clock_task() {
   0)   0.092 us    |                      update_irq_load_avg();
   0)   0.313 us    |                    }
   0)   0.478 us    |                  }
   0)               |                  deactivate_task() {
   0)               |                    dequeue_task_fair() {
   0)               |                      dequeue_entity() {
   0)               |                        update_curr() {
   0)   0.211 us    |                          update_min_vruntime();
   0)               |                          cpuacct_charge() {
   0)   0.174 us    |                            rcu_read_unlock_strict();
   0)   0.333 us    |                          }
   0)   0.105 us    |                          rcu_read_unlock_strict();
   0)   1.034 us    |                        }
   0)   0.090 us    |                        __update_load_avg_se();
   0)   0.089 us    |                        __update_load_avg_cfs_rq();
   0)   0.085 us    |                        clear_buddies();
   0)   0.090 us    |                        update_cfs_group();
   0)   0.086 us    |                        update_min_vruntime();
   0)   2.112 us    |                      }
   0)   0.086 us    |                      hrtick_update();
   0)   2.505 us    |                    }
   0)   2.704 us    |                  }
   0)               |                  pick_next_task_fair() {
   0)               |                    newidle_balance() {
   0)   0.088 us    |                      __msecs_to_jiffies();
   0)   0.083 us    |                      rcu_read_unlock_strict();
   0)   0.085 us    |                      nohz_newidle_balance();
   0)   0.618 us    |                    }
   0)   0.086 us    |                    try_steal();
   0)   0.085 us    |                    __unthrottle_qos_cfs_rqs();
   0)   1.179 us    |                  }
   0)               |                  put_prev_task_fair() {
   0)               |                    put_prev_entity() {
   0)   0.085 us    |                      check_cfs_rq_runtime();
   0)   0.091 us    |                      check_spread.isra.0();
   0)   0.441 us    |                    }
   0)   0.603 us    |                  }
   0)   0.085 us    |                  pick_next_task_idle();
   0)   0.187 us    |                  __traceiter_sched_switch();
   0)   0.087 us    |                  enter_lazy_tlb();
   0)   0.322 us    |                  finish_task_switch();
   0) + 69.076 us   |                }
   0) + 69.300 us   |              }
   0)   0.106 us    |              _raw_spin_lock_irq();
   0)   0.094 us    |              __finish_swait();
   0) + 70.255 us   |            }
   0) + 70.438 us   |          }
   0)               |          __set_task_comm() {
   0)   0.135 us    |            _raw_spin_lock();
   0)   0.412 us    |          }
   0)               |          sched_setscheduler_nocheck() {
   0)               |            __sched_setscheduler() {
   0)   0.147 us    |              cpuset_read_lock();
   0)               |              task_rq_lock() {
   0)   0.088 us    |                _raw_spin_lock_irqsave();
   0)   0.120 us    |                _raw_spin_lock();
   0)   0.497 us    |              }
   0)               |              update_rq_clock() {
   0)   0.151 us    |                update_rq_clock_task();
   0)   0.340 us    |              }
   0)   0.111 us    |              _raw_spin_unlock_irqrestore();
   0)   0.085 us    |              cpuset_read_unlock();
   0)   1.799 us    |            }
   0)   1.996 us    |          }
   0)   0.085 us    |          housekeeping_cpumask();
   0)               |          set_cpus_allowed_ptr() {
   0)               |            __set_cpus_allowed_ptr() {
   0)               |              task_rq_lock() {
   0)   0.087 us    |                _raw_spin_lock_irqsave();
   0)   0.086 us    |                _raw_spin_lock();
   0)   0.419 us    |              }
   0)               |              update_rq_clock() {
   0)   0.091 us    |                update_rq_clock_task();
   0)   0.266 us    |              }
   0)   0.095 us    |              _raw_spin_unlock_irqrestore();
   0)   1.125 us    |            }
   0)   1.282 us    |          }
   0)   0.189 us    |          kfree();
   0) + 90.351 us   |        }
   0) + 90.540 us   |      }
   0)               |      wake_up_process() {
   0)               |        try_to_wake_up() {
   0)   0.086 us    |          _raw_spin_lock_irqsave();
   0)               |          select_task_rq_fair() {
   0)               |            select_idle_sibling() {
   0)   0.106 us    |              available_idle_cpu();
   0)   0.274 us    |            }
   0)   0.083 us    |            rcu_read_unlock_strict();
   0)   0.666 us    |          }
   0)               |          ttwu_queue() {
   0)               |            ttwu_queue_wakelist.part.0() {
   0)               |              __smp_call_single_queue() {
   0)               |                send_call_function_single_ipi() {
   0)               |                  native_send_call_func_single_ipi() {
   0)               |                    x2apic_send_IPI() {
   0)   7.953 us    |                      __x2apic_send_IPI_dest();
   0)   8.420 us    |                    }
   0)   8.612 us    |                  }
   0)   8.798 us    |                }
   0)   8.996 us    |              }
   0)   9.225 us    |            }
   0)   9.425 us    |          }
   0)   0.127 us    |          _raw_spin_unlock_irqrestore();
   0)   0.097 us    |          ttwu_stat();
   0) + 11.205 us   |        }
   0) + 11.368 us   |      }
   0)               |      __cond_resched() {
   0)   0.109 us    |        rcu_all_qs();
   0)   0.296 us    |      }
   0)               |      down() {
   0)   0.092 us    |        _raw_spin_lock_irqsave();
   0)   0.091 us    |        _raw_spin_unlock_irqrestore();
   0)   0.431 us    |      }
   0)               |      kthread_create_on_node() {
   0)               |        __kthread_create_on_node() {
   0)               |          kmem_cache_alloc_trace() {
   0)   0.094 us    |            should_failslab();
   0)   0.359 us    |          }
   0)   0.138 us    |          _raw_spin_lock();
   0)               |          wake_up_process() {
   0)               |            try_to_wake_up() {
   0)   0.124 us    |              _raw_spin_lock_irqsave();
   0)               |              select_task_rq_fair() {
   0)               |                select_idle_sibling() {
   0)   0.129 us    |                  available_idle_cpu();
   0)   0.321 us    |                }
   0)   0.085 us    |                rcu_read_unlock_strict();
   0)   0.684 us    |              }
   0)               |              ttwu_queue() {
   0)   0.116 us    |                ttwu_queue_wakelist.part.0();
   0)   0.100 us    |                _raw_spin_lock();
   0)               |                update_rq_clock() {
   0)   0.121 us    |                  update_rq_clock_task();
   0)   0.310 us    |                }
   0)               |                ttwu_do_activate() {
   0)               |                  activate_task() {
   0)               |                    enqueue_task_fair() {
